,name,key,datasetKey,publishingOrgKey,publishingCountry,protocol,basisOfRecord,taxonKey,speciesKey,scientificName,taxonRank,dateIdentified,decimalLongitude,decimalLatitude,year,month,day,eventDate,issues,modified,lastInterpreted,references,geodeticDatum,countryCode,country,verbatimEventDate,collectionCode,gbifID,institutionCode,datasetName,catalogNumber,recordedBy,eventTime,identifier,identificationID,locality,coordinateAccuracy,elevation,elevationAccuracy,depth,depthAccuracy,stateProvince,county,identifiedBy,continent,habitat,samplingProtocol,municipality,occurrenceRemarks
2504,Zea mays,233998307,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1961,9,17,1961-09-16T23:00:00.000+0000,none,NA,2014-06-05T02:48:20.957+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998307,S,NA,S-S98-3165,"Jungstedt, Herbert",NA,NA,NA,Herbarium Jungstedtii odlad Fyndort TrÃ_dgÃ¥rdstÃ_ppa. datum 17/9 61 StÃ¥ndort Solberga gÃ¥rd Gryts sn Sdm. Insaml. av Herbert Jungstedt,NA,NA,NA,NA,NA,SÃ¶dermanland,NA,NA,EUROPE,NA,NA,NA,NA
2348,Zea mays,852686713,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.1268,59.3255,1974,9,12,1974-09-11T23:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-03T06:58:54.000+0000,2014-06-05T17:32:44.482+0000,NA,WGS84,SE,Sweden,NA,Artport,852686713,ArtDatabanken,NA,5254031,NA,NA,urn:lsid:artportalen.se:Sighting:5254031,NA,Tipp mellan Rosendals stall och Friesens park,1,-1,0,1,0,Stockholm,Uppland,Joakim Ekman,NA,NA,NA,NA,NA
1721,Zea mays,850946881,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.5303,59.35,1980,1,1,1979-12-31T23:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T20:08:44.000+0000,2014-06-05T17:58:14.151+0000,NA,WGS84,SE,Sweden,NA,Artport,850946881,ArtDatabanken,NA,5254032,NA,NA,urn:lsid:artportalen.se:Sighting:5254032,NA,10G6isv,1,-1,0,1,0,SÃ¶dermanland,SÃ¶dermanland,Flora SÃ¶dermanland,NA,NA,NA,NA,NA
1720,Zea mays,851165700,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.1068,59.2644,1980,1,1,1979-12-31T23:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T20:41:02.000+0000,2014-06-05T18:09:33.977+0000,NA,WGS84,SE,Sweden,NA,Artport,851165700,ArtDatabanken,NA,5254205,NA,NA,urn:lsid:artportalen.se:Sighting:5254205,NA,10I4gnv,1,-1,0,1,0,Stockholm,SÃ¶dermanland,Flora SÃ¶dermanland,NA,NA,NA,NA,NA
1719,Zea mays,851161363,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.0192,59.2659,1980,1,1,1979-12-31T23:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T20:41:03.000+0000,2014-06-05T18:09:20.781+0000,NA,WGS84,SE,Sweden,NA,Artport,851161363,ArtDatabanken,NA,5254206,NA,NA,urn:lsid:artportalen.se:Sighting:5254206,NA,10I4fnv,1,-1,0,1,0,Stockholm,SÃ¶dermanland,Flora SÃ¶dermanland,NA,NA,NA,NA,NA
1722,Zea mays,851137519,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.0992,59.1523,1980,1,1,1979-12-31T23:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T20:34:41.000+0000,2014-06-05T18:08:08.135+0000,NA,WGS84,SE,Sweden,NA,Artport,851137519,ArtDatabanken,NA,5254207,NA,NA,urn:lsid:artportalen.se:Sighting:5254207,NA,10I2gsv,1,-1,0,1,0,Stockholm,SÃ¶dermanland,Flora SÃ¶dermanland,NA,NA,NA,NA,NA
1483,Zea mays,854586593,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,14.5833,56.0471,1982,6,1,1982-05-31T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-04T06:36:36.000+0000,2014-06-05T17:57:01.349+0000,NA,WGS84,SE,Sweden,NA,Artport,854586593,ArtDatabanken,NA,5254208,NA,NA,urn:lsid:artportalen.se:Sighting:5254208,NA,SÃ¶lvesborg. StationsomrÃ¥de,1,-1,0,1,0,Blekinge,Blekinge,Bengt Nilsson,NA,NA,NA,NA,NA
1489,Zea mays,854193562,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,13.13,57.4589,1982,7,1,1982-06-30T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-03T15:27:03.000+0000,2014-06-05T17:33:49.392+0000,NA,WGS84,SE,Sweden,NA,Artport,854193562,ArtDatabanken,NA,5254209,NA,NA,urn:lsid:artportalen.se:Sighting:5254209,NA,"300 m NO om EKELUND, Svenjunga soptipp",1,-1,0,1,0,VÃ_stra GÃ¶taland,VÃ_stergÃ¶tland,Flora VÃ_stergÃ¶tland,NA,NA,NA,NA,NA
1469,Zea mays,854347955,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,12.5878,57.502,1983,7,1,1983-06-30T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-03T16:01:57.000+0000,2014-06-05T17:42:28.440+0000,NA,WGS84,SE,Sweden,NA,Artport,854347955,ArtDatabanken,NA,5254210,NA,NA,urn:lsid:artportalen.se:Sighting:5254210,NA,"Marks soptipp, 600 m OSO om LÃ…NGAREKÃ„RR",1,-1,0,1,0,VÃ_stra GÃ¶taland,VÃ_stergÃ¶tland,Flora VÃ_stergÃ¶tland,NA,NA,NA,NA,NA
1407,Zea mays,853336801,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,12.9365,57.6945,1986,9,10,1986-09-09T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-03T12:32:56.000+0000,2014-06-05T18:09:21.430+0000,NA,WGS84,SE,Sweden,NA,Artport,853336801,ArtDatabanken,NA,5254211,NA,NA,urn:lsid:artportalen.se:Sighting:5254211,NA,GÃ„SSLÃ–SA SOPTIPP,1,-1,0,1,0,VÃ_stra GÃ¶taland,VÃ_stergÃ¶tland,"Flora VÃ_stergÃ¶tland, Kjell Eriksson",NA,NA,NA,NA,NA
1365,Zea mays,853187334,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,12.0799,57.7836,1988,8,1,1988-07-31T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-03T12:09:41.000+0000,2014-06-05T18:01:58.269+0000,NA,WGS84,SE,Sweden,NA,Artport,853187334,ArtDatabanken,NA,5254212,NA,NA,urn:lsid:artportalen.se:Sighting:5254212,NA,Ekeredstippen 500 m NV om Ã„SPERED,1,-1,0,1,0,VÃ_stra GÃ¶taland,VÃ_stergÃ¶tland,"Flora VÃ_stergÃ¶tland, Roger Gahnertz",NA,NA,NA,NA,NA
1348,Zea mays,360826,41b59050-0a12-11dd-953d-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,16.3725,56.7674,1989,8,26,1989-08-25T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,2008-04-06T22:00:00.000+0000,2014-09-04T23:32:18.393+0000,NA,WGS84,SE,Sweden,NA,OHN,360826,OHN,NA,OHN 33493,"Davidsson, Sven",NA,OHN:OHN:OHN 33493,NA,"BjÃƒÂ¶rnÃƒÂ¶, vÃƒÂ_ster om . Ãƒâ€_kerfÃƒÂ_lt",NA,NA,NA,NA,NA,SmÃƒÂ¥land,Ãƒâ€_by,NA,NA,NA,NA,NA,FÃƒÂ_lten vÃƒÂ_ster BjÃƒÂ¶rnÃƒÂ¶. Ãƒâ€_kerfÃƒÂ_lt
1319,Zea mays,854754112,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.1866,59.1863,1990,5,20,1990-05-19T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-04T08:07:01.000+0000,2014-06-05T18:06:02.221+0000,NA,WGS84,SE,Sweden,NA,Artport,854754112,ArtDatabanken,NA,5254213,NA,NA,urn:lsid:artportalen.se:Sighting:5254213,NA,"VendelsÃ¶ Malm, ElsebergsvÃ_gen",1,-1,0,1,0,Stockholm,SÃ¶dermanland,Henrik Weibull,NA,NA,NA,NA,NA
1305,Zea mays,852214191,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,13.8757,55.5094,1991,8,10,1991-08-09T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T15:56:25.000+0000,2014-06-05T18:35:23.754+0000,NA,WGS84,SE,Sweden,NA,Artport,852214191,ArtDatabanken,NA,5254214,NA,NA,urn:lsid:artportalen.se:Sighting:5254214,NA,HÃ¶gestads slott,1,-1,0,1,0,SkÃ¥ne,SkÃ¥ne,"Margareta Edqvist, Inger Bergqvist, Margareta Edqvist",NA,NA,NA,NA,NA
1277,Zea mays,855009078,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,14.9951,58.0467,1992,8,12,1992-08-11T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-04T12:27:18.000+0000,2014-06-05T18:17:37.179+0000,NA,WGS84,SE,Sweden,NA,Artport,855009078,ArtDatabanken,NA,5254215,NA,NA,urn:lsid:artportalen.se:Sighting:5254215,NA,Malingskog vÃ_stra huset 550 m S,1,-1,0,1,0,JÃ¶nkÃ¶ping,SmÃ¥land,JÃ¶rgen Josefsson,NA,NA,NA,NA,NA
1218,Zea mays,233998304,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1994,9,11,1994-09-10T22:00:00.000+0000,none,NA,2014-06-05T02:48:20.810+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998304,S,NA,S-N517-471,"Stenberg, Lennart",NA,NA,NA,"Norrbotten: NederluleÃ¥ sn, Marieberg ca 700 m N. Soptipp. RUBIN 24L 9g 41 34 1994.09.11 Leg. Lennart Stenberg nb94 0730",NA,NA,NA,NA,NA,Norrbotten,NA,NA,EUROPE,NA,NA,NA,NA
1223,Zea mays,849891408,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.6481,60.0386,1994,9,24,1994-09-23T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T13:36:02.000+0000,2014-06-05T18:35:29.064+0000,NA,WGS84,SE,Sweden,NA,Artport,849891408,ArtDatabanken,NA,5254216,NA,NA,urn:lsid:artportalen.se:Sighting:5254216,NA,Budomstippen,1,-1,0,1,0,Stockholm,Uppland,Joakim Ekman,NA,NA,NA,NA,NA
1152,Zea mays,233998303,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1996,9,7,1996-09-06T22:00:00.000+0000,none,NA,2014-06-05T02:48:21.377+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998303,S,NA,S-N517-470,"Stenberg, Lennart",NA,NA,NA,"Norrbotten: NedertorneÃ¥-Haparanda sn., Kurkkinen 2 km NNO. SoptippsomrÃ¥de. 25N 5e 23 37 1996-09-07 Leg. Lennart Stenberg nb96 1818",NA,NA,NA,NA,NA,Norrbotten,NA,NA,EUROPE,NA,NA,NA,NA
1155,Zea mays,233998287,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1996,10,5,1996-10-04T22:00:00.000+0000,none,NA,2014-06-05T02:48:20.610+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998287,S,NA,S-N05138-2436,"Niordson, Nadja",NA,NA,NA,"96277. Blekinge: RÃ¶deby s:n. Bubbetorpstippen, delvis tillpackad avfallsdeposit. RUBIN 3F6h 4527. 1996-10-05. Leg. Nadja Niordson",NA,NA,NA,NA,NA,Blekinge,NA,NA,EUROPE,NA,NA,NA,NA
1085,Zea mays,233998289,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1997,9,3,1997-09-02T22:00:00.000+0000,none,NA,2014-06-05T02:48:20.225+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998289,S,NA,S-N05141-993,"Wendt, GÃ¶ran",NA,NA,NA,"SkÃ¥ne: RÃ¶ddinge sn, 2D2f 3821. 750 m VSV EkerÃ¶d. Ã…kerkant - odlad. 1997-09-03. Leg. GÃ¶ran Wendt",NA,NA,NA,NA,NA,SkÃ¥ne,NA,NA,EUROPE,NA,NA,NA,NA
1083,Zea mays,233998299,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1997,9,16,1997-09-15T22:00:00.000+0000,none,NA,2014-06-05T02:48:20.182+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998299,S,NA,S-N116-281,"Gudmundson, Henry",NA,NA,NA,"VÃ_sterhaninge s:n.; C.-Jnv:st:n. I buskrabatter, park: platsen N. aff: c:m. 5 ex, varav 2 i blom! HÃ¶ga; ca 1Â_ m. 10I 1g 2815  16/9 1997  Henry Gudmundson",NA,NA,NA,NA,NA,SÃ¶dermanland,NA,NA,EUROPE,NA,NA,NA,NA
1086,Zea mays,852637711,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.1061,59.1234,1997,10,8,1997-10-07T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-03T07:15:33.000+0000,2014-06-05T17:30:15.837+0000,NA,WGS84,SE,Sweden,NA,Anders,852637711,ArtDatabanken,NA,5254217,NA,NA,urn:lsid:artportalen.se:Sighting:5254217,NA,"VÃ_sterhaninge, parkering N centret vid stationen",1,-1,0,1,0,Stockholm,SÃ¶dermanland,Anders Svenson,NA,NA,NA,NA,NA
959,Zea mays,849680375,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.7871,59.3857,1998,8,22,1998-08-21T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T17:59:16.000+0000,2014-06-05T18:33:05.884+0000,NA,WGS84,SE,Sweden,NA,Artport,849680375,ArtDatabanken,NA,5254218,NA,NA,urn:lsid:artportalen.se:Sighting:5254218,NA,"LÃ¶vstatippen, JÃ_rfÃ_lla sn",1,-1,0,1,0,Stockholm,Uppland,"Henry Gudmundson, Jan EdelsjÃ¶, Anders Svenson",NA,NA,NA,NA,NA
960,Zea mays,849681473,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.1327,59.1467,1998,8,29,1998-08-28T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T07:52:06.000+0000,2014-06-05T18:33:06.880+0000,NA,WGS84,SE,Sweden,NA,Artport,849681473,ArtDatabanken,NA,5254219,NA,NA,urn:lsid:artportalen.se:Sighting:5254219,NA,"Ã–sterhaninge sn, N Jordbro",1,-1,0,1,0,Stockholm,SÃ¶dermanland,Henry Gudmundson,NA,NA,NA,NA,NA
1045,Zea mays,849700404,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.2186,59.013,1998,9,7,1998-09-06T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:21:23.000+0000,2014-06-05T18:33:18.161+0000,NA,WGS84,SE,Sweden,NA,Artport,849700404,ArtDatabanken,NA,5254220,NA,NA,urn:lsid:artportalen.se:Sighting:5254220,NA,Vikatippen,1,-1,0,1,0,SÃ¶dermanland,SÃ¶dermanland,Anders Svenson,NA,NA,NA,NA,NA
993,Zea mays,849700905,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.5424,59.3428,1998,9,19,1998-09-18T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:21:23.000+0000,2014-06-05T18:33:18.065+0000,NA,WGS84,SE,Sweden,NA,Artport,849700905,ArtDatabanken,NA,5254221,NA,NA,urn:lsid:artportalen.se:Sighting:5254221,NA,"Eskilstunatippen, Lilla Nyby",1,-1,0,1,0,SÃ¶dermanland,SÃ¶dermanland,"Anders Svenson, Mora Aronsson, Jan EdelsjÃ¶, Joakim Ekman, Anders Svenson",NA,NA,NA,NA,NA
1015,Zea mays,849689239,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.3928,59.497,1998,9,20,1998-09-19T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:05:03.000+0000,2014-06-05T18:33:10.215+0000,NA,WGS84,SE,Sweden,NA,Artport,849689239,ArtDatabanken,NA,5254222,NA,NA,urn:lsid:artportalen.se:Sighting:5254222,NA,BrÃ_nnbackstippen,1,-1,0,1,0,Stockholm,Uppland,"Anders Svenson, Jan EdelsjÃ¶, Anders Svenson",NA,NA,NA,NA,NA
1046,Zea mays,849701691,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.8843,60.6384,1998,10,3,1998-10-02T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:21:24.000+0000,2014-06-05T18:33:19.101+0000,NA,WGS84,SE,Sweden,NA,Artport,849701691,ArtDatabanken,NA,5254223,NA,NA,urn:lsid:artportalen.se:Sighting:5254223,NA,Forsbackatippen,1,-1,0,1,0,GÃ_vleborg,GÃ_strikland,Anders Svenson,NA,NA,NA,NA,NA
754,Zea mays,852450560,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,14.671,57.6385,1999,4,29,1999-04-28T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T17:20:12.000+0000,2014-06-05T18:38:38.181+0000,NA,WGS84,SE,Sweden,NA,Artport,852450560,ArtDatabanken,NA,5254224,NA,NA,urn:lsid:artportalen.se:Sighting:5254224,NA,Boda sopstation,1,-1,0,1,0,JÃ¶nkÃ¶ping,SmÃ¥land,Margareta Edqvist,NA,NA,NA,NA,NA
755,Zea mays,854754770,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.6438,59.8164,1999,5,1,1999-04-30T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-04T08:07:02.000+0000,2014-06-05T18:06:04.648+0000,NA,WGS84,SE,Sweden,NA,Artport,854754770,ArtDatabanken,NA,5254225,NA,NA,urn:lsid:artportalen.se:Sighting:5254225,NA,"Genetikcentrum, Ultuna",1,-1,0,1,0,Uppsala,Uppland,Henrik Weibull,NA,NA,NA,NA,NA
770,Zea mays,233998302,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1999,8,7,1999-08-06T22:00:00.000+0000,none,NA,2014-06-05T02:48:20.407+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998302,S,NA,S-N456-105,"Odelvik, GÃ¶ran & HellstrÃ¶m, Birgitta",NA,NA,NA,"GÃ_strikland, Valbo sn, Valbo-VÃ_stbyggeby, Forsbacka soptipp, rÃ¶tslam. RUBIN 13H 5b 03 42. 7.8.1999. No. 2362. Leg. GÃ¶ran Odelvik & Birgitta HellstrÃ¶m",NA,NA,NA,NA,NA,GÃ_strikland,NA,NA,EUROPE,NA,NA,NA,NA
772,Zea mays,849701061,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,15.2195,59.2214,1999,8,19,1999-08-18T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:21:24.000+0000,2014-06-05T18:33:18.602+0000,NA,WGS84,SE,Sweden,NA,Artport,849701061,ArtDatabanken,NA,5254226,NA,NA,urn:lsid:artportalen.se:Sighting:5254226,NA,Atletippen,1,-1,0,1,0,Ã–rebro,NÃ_rke,"Anders Svenson, Tomas Viktor, Anders Svenson",NA,NA,NA,NA,NA
775,Zea mays,852297641,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.4416,59.7367,1999,8,22,1999-08-21T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T16:24:52.000+0000,2014-06-05T18:36:45.164+0000,NA,WGS84,SE,Sweden,NA,Artport,852297641,ArtDatabanken,NA,5254227,NA,NA,urn:lsid:artportalen.se:Sighting:5254227,NA,BjÃ¶rkholmstippen,1,-1,0,1,0,Stockholm,Uppland,Joakim Ekman,NA,NA,NA,NA,NA
768,Zea mays,853887627,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,11.946,57.7149,1999,8,30,1999-08-29T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-03T14:31:00.000+0000,2014-06-05T18:27:52.808+0000,NA,WGS84,SE,Sweden,NA,Artport,853887627,ArtDatabanken,NA,5254228,NA,NA,urn:lsid:artportalen.se:Sighting:5254228,NA,rivnigstomt strax O om RAMBERGET,1,-1,0,1,0,VÃ_stra GÃ¶taland,VÃ_stergÃ¶tland,"Flora VÃ_stergÃ¶tland, Erik Ljungstrand",NA,NA,NA,NA,NA
836,Zea mays,849920196,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.3568,59.3477,1999,9,3,1999-09-02T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T14:19:27.000+0000,2014-06-05T18:36:01.405+0000,NA,WGS84,SE,Sweden,NA,Artport,849920196,ArtDatabanken,NA,5254229,NA,NA,urn:lsid:artportalen.se:Sighting:5254229,NA,Kovikstippen,1,-1,0,1,0,Stockholm,Uppland,Jan EdelsjÃ¶,NA,NA,NA,NA,NA
