"","GBS.name..Sample.Flowcell.Lane.Well.","Additional.file.1.xlsx..Romay.et.al..2013.","Inbred.name","Source","Accession","Seed.lot","Notes","Seq","Inbred.Line","Breeding.program","Pop.structure","Year.Rel","P1A","P2A","eraA","GroupA","TypeA","SourceA","X","X.1","X.2","X.3","Ped_line"
"2388","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19285","04ncai01 SD","",1302,"C103T","Other","unclassified",0,"C103","0",0,0,"INBRED","Version of C103 from Charlie Martinson Plant Pathologiest at ISU","",NA,NA,NA,""
"2389","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19286","04ncai01 SD","",2659,"Mo17T","Other","non-stiff stalk",0,"Mo17","0",0,0,"INBRED","Mo17 in T CMS","",NA,NA,NA,"LH51HT_4"
"2390","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19287","04ncai01 SD","",2660,"Mo17TRf","Other","non-stiff stalk",0,"Mo17","0",0,0,"INBRED","Mo17T restorer0","",NA,NA,NA,"LH51HT_5"
"2391","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19288","04ncai01 SD","",3276,"Oh43","Other","non-stiff stalk",1948,"W8","OH40B",0,0,"INBRED","0","",NA,NA,NA,"PA91_3"
"2392","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19289","04ncai01 SD","",3280,"Oh43T","Other","non-stiff stalk",0,"Oh43","0",0,0,"INBRED","0","",NA,NA,NA,"W771"
"2393","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19290","04ncai01 SD","",3281,"Oh43TRf","Other","non-stiff stalk",0,"Oh43","0",0,0,"INBRED","0","",NA,NA,NA,"W775"
"2394","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19292","04ncai01 SD","",4023,"W64A_T","Other","stiff stalk",0,"0","0",0,0,"INBRED","Origin is not precisely known.","",NA,NA,NA,"RB14HTB_4"
"2395","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19293","04ncai01 SD","",23,"Wf9","Other","stiff stalk",0,"ReidYellowDent","ReidYellowDent",0,0,"INBRED","0","",NA,NA,NA,"LH61_2"
"2396","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19294","04ncai01 SD","",4030,"Wf9T","Other","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"2397","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19308","04ncai01 SD","",892,"A634","Minnesota","stiff stalk",1,"A632_2S","B14 ",2,4,"INBRED","0","",NA,NA,NA,"OH545_2"
"2398","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19309","04ncai01 SD","",39,"A635","Minnesota","stiff stalk",1,"A635_2","B14",2,2,"INBRED","0","",NA,NA,NA,"LH7 "
"2399","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19310","04ncai01 SD","",902,"A639","Minnesota","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"2400","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19311","04ncai01 SD","",904,"A641","Minnesota","stiff stalk",1,"ND203","WF9",2,2,"INBRED","0","",NA,NA,NA,"OH45T4"
"2401","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19313","04ncai01 SD","",1303,"C123","Other","non-stiff stalk",1,"C102","C103",1,1,"INBRED","0","",NA,NA,NA,"NK347"
"2402","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19314","04ncai01 SD","",1379,"CI64","Other","unclassified",0,"K64","Mo21A",0,0,"INBRED","0","",NA,NA,NA,""
"2403","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19316","04ncai01 SD","",1439,"CM174","Other","unclassified",0,"CM105_1","B14",0,0,"INBRED","BC1 self","",NA,NA,NA,""
"2404","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19318","04ncai01 SD","",2232,"H107","Indiana","non-stiff stalk",0,"H107_1","H99",0,0,"INBRED","0","",NA,NA,NA,"7309B"
"2405","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19319","04ncai01 SD","",2207,"H95","Indiana","non-stiff stalk",1,"H95_4","B37",2,5,"INBRED","0","",NA,NA,NA,"P3901"
"2406","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19321","04ncai01 SD","",2907,"N28","Nebraska","unclassified",1964,"BSSS1","BSSS1",1,1,"INBRED","0","",NA,NA,NA,""
"2407","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19323","04ncai01 SD","",3301,"Oh07B","Other","unclassified",1,"Oh11-6","Oh07",1,4,"INBRED","0","",NA,NA,NA,""
"2408","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19324","04ncai01 SD","",3339,"Pa871","Other","unclassified",0,"75F_5"," Pa881P",0,0,"INBRED","0","",NA,NA,NA,""
"2409","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19326","04ncai01 SD","",3464,"R168","Illinois","unclassified",1,"IllinoisSynthetic","IllinoisSynthetic",0,0,"INBRED","0","",NA,NA,NA,""
"2410","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19327","04ncai01 SD","",3807,"Tx303","Other","unclassified",1992,"YellowSurcropper","YellowSurcropper",0,0,"INBRED","0","",NA,NA,NA,""
"2411","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19328","04ncai01 SD","",3978,"Va22","Other","non-stiff stalk",0,"Va22_1","C103",0,0,"INBRED","0","",NA,NA,NA,"LH53"
"2412","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames19330","04ncai01 SD","",4007,"W182B","Wisconsin","unclassified",0,"WD"," W22",2,2,"INBRED","0","",NA,NA,NA,""
"2413","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames20116","04ncai01 SD","",2676,"Mo23W","Missouri","unclassified",0,"Mo23W_1","MammothWhitePearl",0,0,"INBRED","(K10 X Ky49/Mammoth White Pearl) (pipe corn)","",NA,NA,NA,""
"2414","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames20118","04ncai01 SD","",2679,"Mo25W","Missouri","unclassified",0,"Mo23W_1","ZilerHi_Cob",0,0,"INBRED","(K10 X K49/Ziler Hi-Cob) (pipe corn)","",NA,NA,NA,""
"2415","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames20119","04ncai01 SD","",2714,"Mo40","Missouri","unclassified",0,"C103","Mo17",0,0,"INBRED","Mo17 X C103 3rd Cycle","",NA,NA,NA,""
"2416","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames20120","04ncai01 SD","",2719,"Mo42","Missouri","non-stiff stalk",0,"C103","Mo17",0,0,"INBRED","Mo17 X C103 3rd Cycle","",NA,NA,NA,"LHEX644_1"
"2417","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames20136","04ncai01 SD","",2270,"H21W","Indiana","unclassified",0,"JohnsonCountyWhite","0",0,0,"INBRED","0","",NA,NA,NA,""
"2418","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames20137","04ncai01 SD","",2273,"H25W","Indiana","non-stiff stalk",0,"JohnsonCountyWhite","0",0,0,"INBRED","0","",NA,NA,NA,"JarvisGoldenProlific"
"2419","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames20140","04ncai01 SD","",2896,"Mt42","Other","unclassified",1,"MinnesotaNo13","MinnesotaNo13",2,1,"INBRED","0","",NA,NA,NA,""
"2420","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames20190","04ncai01 SD","",1442,"CM37","Other","unclassified",1,"KE3","0",2,2,"INBRED","0","",NA,NA,NA,""
"2421","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames20191","04ncai01 SD","",1719,"CO159","Ontario","unclassified",0,"Pioneer6124","0",0,0,"INBRED","0","",NA,NA,NA,""
"2422","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames21095","04ncai01 SD","",3451,"R12","Other","unclassified",0,"NicholsonDroughtResistant","NicholsonDroughtResistant",0,0,"INBRED","0","",NA,NA,NA,""
"2423","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames21096","04ncai01 SD","",1404,"R35","Illinois","unclassified",0,"Midland","0",0,0,"INBRED","0","",NA,NA,NA,""
"2424","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames21512","04ncai01 SD","",1360,"CI31A","Other","unclassified",1,"MIDLAND","0",0,0,"INBRED","0","",NA,NA,NA,""
"2425","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22439","04ncai01 SD","",986,"A73","Minnesota","unclassified",1,"G3","AR9",2,2,"INBRED","0","",NA,NA,NA,""
"2426","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22441","04ncai01 SD","",1313,"CH157","Harrow CA","unclassified",0,"0","0",0,0,"INBRED","Unknown peidigree","",NA,NA,NA,""
"2427","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22442","04ncai01 SD","",2828,"Ms100","Michigan","unclassified",1969,"MS100_1","MS1334",0,0,"INBRED","[(Oh40B X 38-11) MS1334]","",NA,NA,NA,""
"2428","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22443","04ncai01 SD","",11,"A188","Minnesota","unclassified",1,"A188_1","4_29",1,1,"INBRED","0","",NA,NA,NA,""
"2429","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22747","04ncai01 SD","",1443,"CM48","Other","unclassified",0,"0","0",0,0,"INBRED","Selection from Greece","",NA,NA,NA,""
"2430","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22748","04ncai01 SD","",2201,"H100","Indiana","stiff stalk",1,"N28"," H91",1,2,"INBRED","0","",NA,NA,NA,"CM11"
"2431","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22749","04ncai01 SD","",2218,"H104W","Indiana","non-stiff stalk",0,"H104W_3","A619",0,0,"INBRED","0","",NA,NA,NA,"IBI"
"2432","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22750","04ncai01 SD","",2242,"H112","Indiana","non-stiff stalk",0,"H107_1","H99",0,0,"INBRED","0","",NA,NA,NA,"ImprovedLeaming"
"2433","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22751","04ncai01 SD","",2245,"H114","Indiana","unclassified",0,"IllinoisSynthetic60B","0",0,0,"INBRED","0","",NA,NA,NA,""
"2434","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22752","04ncai01 SD","",2253,"H119","Indiana","unclassified",0,"B73","H100",0,0,"INBRED","0","",NA,NA,NA,""
"2435","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22753","04ncai01 SD","",2261,"H123","Indiana","stiff stalk",0,"H123_1","B",0,0,"INBRED","","",NA,NA,NA,"PHEJ8"
"2436","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22754","04ncai01 SD","",113,"K55","Other","unclassified",1,"PrideofSaline(white strain)","PrideofSaline(white strain)",1,1,"INBRED","0","",NA,NA,NA,""
"2437","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22755","04ncai01 SD","",2904,"N197","Nebraska","non-stiff stalk",0,"N197_1","Mo17",0,0,"INBRED","[(Mo17 X early Krug line) Mo17]","",NA,NA,NA,"LH146HT_4"
"2438","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22756","04ncai01 SD","",3312,"Os426","Other","stiff stalk",1,"OsterlandReidsYellowDent","OsterlandReidsYellowDent",1,1,"INBRED","0","",NA,NA,NA,"WhiteSurecropper"
"2439","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22757","04ncai01 SD","",3320,"Pa405","Other","non-stiff stalk",0,"NY3","PA54",0,0,"INBRED","0"," ",NA,NA,NA,"ILL.A"
"2440","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22758","04ncai01 SD","",3769,"T61w.c.","Other","unclassified",0,"T61","T61WC_6",0,0,"INBRED","(T61 X Snelling Stiff Stalk) T61 (6)]","",NA,NA,NA,""
"2441","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22759","04ncai01 SD","",3806,"Tx29A","Other","unclassified",0,"Tx61M","Tx235",0,0,"INBRED","0","",NA,NA,NA,""
"2442","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22760","04ncai01 SD","",3817,"Tx71","Other","unclassified",0,"Tx441","166",0,0,"INBRED","Ky27xK55)x582)","",NA,NA,NA,""
"2443","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22761","04ncai01 SD","",3832,"Tx81","Other","unclassified",0,"Tx441 ","166",0,0,"INBRED","","",NA,NA,NA,""
"2444","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22762","04ncai01 SD","",3790,"Tx118","Other","unclassified",0,"Mo17w3","Tx118_1",0,0,"0","Mo17w3(Mo17xMo17syn)","",NA,NA,NA,""
"2445","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22763","04ncai01 SD","",1025,"Tx601","Other","unclassified",0,"YellowTuxpan","0",0,0,"INBRED"," ","",NA,NA,NA,""
"2446","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22765","04ncai01 SD","",3823,"Tx738","Other","unclassified",0,"Mo17","Tx706",0,0,"INBRED","Mo17xTx706)-17-2-3-1-4-2","",NA,NA,NA,""
"2447","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22766","04ncai01 SD","",3836,"Tx817w","Other","unclassified",0,"Tx29A","PoB68",0,0,"INBRED","White version of Tx817","",NA,NA,NA,""
"2448","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22767","04ncai01 SD","",4020,"W59E","Wisconsin","unclassified",0,"W59_1","W59_2",0,0,"INBRED","[(WM13 X W.Va352) X (W9 X A49))","",NA,NA,NA,""
"2449","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22792","04ncai01 SD","",1008,"ABPl2","Other","unclassified",0,"0","0",0,0,"INBRED","Widrlechner, M., Ornamental Corn Improvement Project, Inc..","",NA,NA,NA,""
"2450","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22793","04ncai01 SD","",1010,"ABPl4","Other","unclassified",0,"0","0",0,0,"0","Widrlechner, M., Ornamental Corn Improvement Project, Inc..","",NA,NA,NA,""
"2451","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames22794","04ncai01 SD","",1011,"ABPl5","Other","unclassified",0,"0","0",0,0,"0","Widrlechner, M., Ornamental Corn Improvement Project, Inc..","",NA,NA,NA,""
"2452","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2325","04ncai01 SD","",2631,"Luo3","China","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"2453","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2326","04ncai01 SD","",3777,"Taun23","China","unclassified",0,"0","0",0,0,"INBRED","Unknown pedigree","",NA,NA,NA,""
"2454","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2327","04ncai01 SD","",2561,"Lai1029","China","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"2455","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2328","04ncai01 SD","",3245,"North7","China","unclassified",0,"0","0",0,0,"0","Unknown pedigree","",NA,NA,NA,""
"2456","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2329","04ncai01 SD","",3703,"SW322","China","unclassified",0,"0","0",0,0,"INBRED","Unknown pedigree","",NA,NA,NA,""
"2457","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2330","04ncai01 SD","",1815,"East028","China","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"2458","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2331","04ncai01 SD","",4044,"Yellow3-4","China","unclassified",0,"0","0",0,0,"0","Unknown Pedigree","",NA,NA,NA,""
"2459","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2332","04ncai01 SD","",1293,"Bei10=North10","China","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"2460","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2333","04ncai01 SD","",4047,"Yong28","China","unclassified",0,"0","0",0,0,"0","Unknown Pedigree","",NA,NA,NA,""
"2461","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2334","04ncai01 SD","",4048,"Yong28br2","China","unclassified",0,"0","0",0,0,"0","Unknown Pedigree","",NA,NA,NA,""
"2462","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2335","04ncai01 SD","",4042,"Ye4","China","unclassified",0,"0","0",0,0,"0","Unknown Pedigree","",NA,NA,NA,""
"2463","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2336","04ncai01 SD","",540,"52220","China","unclassified",0,"0","0",0,0,"White Flint line from China before 1982","0","",NA,NA,NA,""
"2464","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2337","04ncai01 SD","",2455,"Huanyao","China","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"2465","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2338","04ncai01 SD","",3785,"TwanxTzuh-S6","China","unclassified",0,"0","0",0,0,"INBRED","Unknown pedigree","",NA,NA,NA,""
"2466","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames23389","04ncai01 SD","",696,"A15","Minnesota","unclassified",0,"KalmoesNo13 ","KalmoesNo13 ",0,0,"INBRED","0","",NA,NA,NA,""
"2467","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames2339","04ncai01 SD","",2456,"Huobai","China","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"2468","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames23391","04ncai01 SD","",776,"A34","Minnesota","unclassified",0,"RustlerWhiteDent","RustlerWhiteDent",0,0,"INBRED","0","",NA,NA,NA,""
"2469","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames23392","04ncai01 SD","",989,"A90","Minnesota","unclassified",1,"A48","A39",1,5,"INBRED","0","",NA,NA,NA,""
"2470","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames23393","04ncai01 SD","",791,"A96","Minnesota","unclassified",0,"A48","H ",0,0,"0","0","",NA,NA,NA,""
"2471","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames23394","04ncai01 SD","",689,"A116","Minnesota","unclassified",1,"A9 ","A26",0,0,"INBRED","0","",NA,NA,NA,""
"2472","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames23395","04ncai01 SD","",698,"A152","Minnesota","unclassified",0,"A2","A7 ",0,0,"INBRED","0","",NA,NA,NA,""
"2473","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames23396","04ncai01 SD","",699,"A155","Minnesota","unclassified",0,"A2","A7 ",0,0,"INBRED","0","",NA,NA,NA,""
"2474","Ames8399:81N4HABXX:5:C11","W117HT","W117HT","NCRPIS","Ames23397","04ncai01 SD","",701,"A158","Minnesota","unclassified",0,"A2","47",0,0,"INBRED","0","",NA,NA,NA,""
